SDATE,CGI,LNCEL_ID,LTE_RACH_ATTEMPTS,LTE_RACH_SETUP_COMPLETES_RATE,LTE_RRC_SETUP_ATTEMPTS,LTE_RRC_SETUP_COMPLETES_RATE,LTE_RRC_SETUP_COMPLETES,LTE_TRAFFIC_VOL,VOICE_RRC_CONN_REQ,ATTEMPT_NUM_CALL,RACH_MSG3_CONTENTION,UL_PRB_UTILISATION,CQI_CONFIRM,MCS_DL,MCS_UL,AVG_DELAY_DL_MS,DL_UE_DATA_BUFFER_AVG,UL_UE_DATA_BUFFER_AVG,PDCCH_CCE,CCE_BLK,UL_LOSS_RATE_QCI9,DL_LOSS_RATE_QCI9,AVG_PUSCH_RSSI_SINR,HO_RLF_PREP_ATT,HO_RLF_PREP_SUCC,DL_RLC_RETRR,UL_RLC_RETRR,PAGING_DISC_RRC,CELL_AVAIL,CSSR%,CELL_ACT_UE_AVG,CELL_ACT_UE_MAX,RRC_REEST_ATT,UL_BLER%,DL_BLER%,RACH_Setup_Completes_Rate%,CELL_LOAD_DL_PRB_UTILISATION,UL_LOSS_RATE_QCI9%,UL_LOSS_RATE_QCI1%,User_Tput_MEAN_UL(kbps),User_Tput_MEAN_DL(kbps),User_Tput_MAX_UL(kbps),User_Tput_MAX_DL(kbps),Drop_Call_Ratio(RLF%),IFP_NEW,WORST_RSSI,AVG_PUCCH_IFP1,AVG_PUSCH_IFP2,AVG_RSSI_PUCCH(RSSI1),AVG_RSSI_PUSCH(RSSI2)
9/3/2018,#,#,370,100,0,0,206,41,0,342,360,1.1,9.338,13.15,20.29,8,0.1309,0.4233,0.93,0,0,0,19.05,0,0,0.01,0.14,0,100,100,6.11,12,2,0.28,0.01,100,2.9,0,0,39,950,489,30096,0,-105,-100,-105,-116,-100,-111
9/3/2018 0:15,#,#,396,99.2424,0,0,192,35,0,309,370,0.9,9.365,14.61,19.57,38,0.0949,0.2906,0.8,0,0,0,19.64,0,0,0,0.17,0,100,100,4.62,11,5,0.23,0.02,99.24,3.4,0,0,35,1046,648,27128,0,-104,-100,-104,-115,-100,-111
9/3/2018 0:30,#,#,525,100,0,0,242,42,0,372,507,1.1,9.372,13.57,19.02,43,0.1389,0.3272,1.18,0,0,0,19.47,0,0,0.02,0.19,0,100,99.59,5.23,10,9,0.2,0.01,100,5,0,0,43,1214,419,27972,0,-104,-100,-104,-115,-100,-110
9/3/2018 0:45,#,#,471,100,0,0,228,41,0,371,455,0.6,9.557,14.46,19.3,9,0.0645,0.2201,0.49,0,0,0,19.43,0,0,0.03,0.36,0,100,100,4.9,10,5,0.47,0.03,100,2.3,0,0,27,807,467,30003,0,-104,-99,-104,-115,-99,-112
9/3/2018 1:00,#,#,532,99.812,0,0,236,41,0,377,496,0.4,9.446,15.12,17.73,18,0.0453,0.1735,0.41,0,0,0,18.86,0,0,0.08,0.34,0,100,100,4.55,10,6,0.61,0.06,99.81,2,0,0,23,1054,202,40980,0,-103,-100,-103,-115,-100,-112
9/3/2018 1:15,#,#,518,100,0,0,236,44,0,376,506,0.4,9.506,14.95,16.15,26,0.0501,0.1101,0.54,0,0,0,17.33,0,0,0.02,0.68,0,100,100,4.15,10,10,0.54,0.08,100,2.7,0,0,29,1487,264,36308,0,-103,-100,-103,-115,-100,-112
9/3/2018 1:30,#,#,370,100,0,0,193,29,0,301,359,0.2,9.417,11.53,14.44,10,0.0175,0.0417,0.18,0,0,0,17.59,0,0,0.03,0.56,0,100,100,3.14,8,7,0.43,0,100,1,0,0,16,286,214,20355,0,-104,-101,-104,-115,-101,-114
9/3/2018 1:45,#,#,330,100,0,0,163,27,0,243,323,0.2,9.412,8.44,13.99,8,0.0105,0.0489,0.12,0,0,0,17.81,0,0,0.11,2.47,0,100,100,2.64,6,8,0.66,0.06,100,0.8,0,0,11,20,162,1490,0,-104,-101,-104,-115,-101,-114
9/3/2018 2:00,#,#,320,100,0,0,182,30,0,265,310,2.9,9.43,9.36,10.2,32,0.0285,0.1102,0.4,0,0,0,11.34,0,0,0.05,0.36,0,100,100,3.14,8,4,0.18,0.01,100,1.3,0,0,119,213,1379,8964,0,-104,-101,-104,-116,-101,-114
9/3/2018 2:15,#,#,368,100,0,0,205,32,0,310,360,0.4,9.436,9.25,14.53,24,0.0312,0.091,0.4,0,0,0,17.26,0,0,0.03,0.39,0,100,100,3.77,9,5,0.24,0.01,100,1.3,0,0,22,156,182,2914,0,-104,-101,-104,-116,-101,-114
9/3/2018 2:30,#,#,338,100,0,0,205,37,0,305,330,0.3,9.368,9.91,15,18,0.032,0.1019,0.38,0,0,0,16.52,0,0,0.02,0.49,0,100,100,4.04,9,2,0.24,0.02,100,1.3,0,0,19,215,173,4337,0,-104,-101,-104,-115,-101,-114
9/3/2018 2:45,#,#,304,100,0,0,191,34,0,292,299,0.2,9.044,8.68,14.95,8,0.0146,0.0476,0.17,0,0,0,17.29,0,0,0.07,1.47,0,100,100,3.01,7,3,0.49,0.03,100,0.8,0,0,14,19,148,408,0,-104,-101,-104,-116,-101,-114
9/3/2018 3:00,#,#,363,100,0,0,192,31,0,296,353,0.2,8.844,8.29,15.03,8,0.0153,0.0625,0.16,0,0,0,18.07,0,0,0.11,1.18,0,100,100,3.19,9,4,0.67,0.03,100,0.8,0,0,16,23,177,413,0,-103,-100,-103,-116,-100,-114
9/3/2018 3:15,#,#,360,100,0,0,211,34,0,317,348,0.2,9.099,8.76,15.52,8,0.0179,0.103,0.2,0,0,0,18.07,0,0,0.05,1.39,0,100,100,3.6,9,4,0.31,0.01,100,0.8,0,0,17,29,169,497,0,-103,-101,-103,-116,-101,-114
9/3/2018 3:30,#,#,382,100,0,0,203,31,0,296,373,0.2,9.229,8.96,15.9,11,0.0296,0.1203,0.22,0,0,0,18.28,0,0,0.05,0.58,0,100,100,3.64,9,7,0.26,0.05,100,0.8,0,0,16,22,188,466,0,-103,-101,-103,-116,-101,-113
9/3/2018 3:45,#,#,326,100,0,0,200,30,0,302,318,0.2,9.261,8.17,15.19,8,0.0146,0.0403,0.16,0,0,0,18.27,0,0,0.02,1.21,0,100,100,3.35,7,1,0.2,0.06,100,0.8,0,0,13,21,136,433,0,-104,-101,-104,-116,-101,-114
9/3/2018 4:00,#,#,470,100,0,0,223,39,0,351,459,0.5,9.632,11.04,16.89,48,0.0369,0.1047,0.32,0,0.01,0,17.47,0,0,0.02,0.88,0,100,100,4.08,9,6,0.51,0.01,100,1.4,0.01,0,37,375,2461,22657,0,-104,-100,-104,-115,-100,-113
9/3/2018 4:15,#,#,374,100,0,0,196,29,0,321,358,0.4,9.094,13.05,16.9,72,0.0545,0.0983,0.64,0,0,0,16.63,0,0,0.01,0.28,0,100,100,3.89,8,2,0.3,0.02,100,3.2,0,0,35,1280,392,17670,0,-104,-101,-104,-115,-101,-114
9/3/2018 4:30,#,#,424,100,0,0,221,34,0,360,417,0.4,8.921,13.61,16.8,47,0.043,0.1303,0.43,0,0,0,18.01,1,1,0.04,0.15,0,100,100,4.08,9,6,0.24,0.01,100,2.3,0,0,33,870,330,18486,0,-104,-101,-104,-116,-101,-113
9/3/2018 4:45,#,#,323,100,0,0,154,24,0,256,320,0.3,8.736,8.56,16.79,8,0.024,0.088,0.2,0,0,0,17.95,0,0,0.04,0.62,0,100,100,3.45,7,2,0.44,0.04,100,0.9,0,0,29,73,316,1568,0,-104,-101,-104,-116,-101,-114
9/3/2018 5:00,#,#,334,100,0,0,164,27,0,250,321,0.3,9.132,11.75,17.7,8,0.0207,0.0624,0.18,0,0,0,18.32,0,0,0.04,0.45,0,100,100,2.99,8,7,0.48,0.02,100,1,0,0,38,220,977,11050,0,-104,-102,-104,-116,-102,-113
9/3/2018 5:15,#,#,324,100,0,0,161,28,0,240,318,0.3,9.129,10.16,16.87,8,0.0201,0.09,0.22,0,0,0.02,17.67,0,0,0.02,0.86,0,100,100,3.32,8,7,0.53,0.03,100,1,0,0,22,151,272,8264,0,-105,-101,-105,-115,-101,-114
9/3/2018 5:30,#,#,240,100,0,0,137,27,0,232,234,0.1,9.03,8.1,14.41,10,0.0082,0.0768,0.12,0,0,0,16.29,1,1,0,5.1,0,100,100,2.01,6,5,0.77,0.03,100,0.8,0,0,13,34,98,2306,0,-102,-101,-102,-115,-101,-115
9/3/2018 5:45,#,#,197,100,0,0,121,26,0,196,191,0.1,9.397,7.07,13.87,10,0.0068,0.0228,0.11,0,0,0,15.89,0,0,0,7.12,0,100,100,1.74,6,2,1.22,0.03,100,0.8,0,0,10,9,61,267,0,-102,-101,-102,-115,-101,-115
9/3/2018 6:00,#,#,335,99.403,0,0,136,34,0,219,272,0.2,9.206,6.59,14.52,7,0.0104,0.0346,0.17,0,0,0,15.13,0,0,0.02,6.41,0,100,100,2.19,6,1,1.84,0.09,99.4,0.8,0,0,12,14,169,354,0,-103,-101,-103,-116,-101,-114
9/3/2018 6:15,#,#,500,100,0,0,221,57,0,324,465,0.6,8.262,11,16.91,9,0.0431,0.1819,0.57,0,0,0,16.19,0,0,0.06,1.37,0,100,100,4.94,10,6,1.12,0.05,100,1.4,0,0,36,298,843,13337,0,-103,-100,-103,-116,-100,-112
9/3/2018 6:30,#,#,524,99.6183,0,0,225,59,0,340,503,1.5,8.475,12.66,16.32,23,0.0877,0.357,1.2,0,0,0,15.66,1,1,0.13,0.97,0,100,100,6.18,12,10,0.97,0.08,99.62,3,0,0.04,68,1024,970,36051,0,-104,-99,-104,-115,-99,-111
9/3/2018 6:45,#,#,513,100,0,0,188,57,0,290,473,1.1,8.559,12.96,16.93,16,0.073,0.2474,0.71,0,0,0,16.39,1,1,0.05,1.22,0,100,100,5.19,13,6,1.07,0.07,100,2.6,0,0,72,995,5603,24509,0,-103,-99,-103,-115,-99,-111
9/3/2018 7:00,#,#,434,100,0,0,192,71,0,293,395,0.5,8.66,10.74,15.83,72,0.0395,0.1783,0.63,0,0,0,14.82,1,1,0.03,3.1,0,100,100,3.79,8,7,1.57,0.07,100,2,0,0,24,632,349,25290,0,-102,-99,-102,-114,-99,-113
9/3/2018 7:15,#,#,339,100,0,0,165,46,0,216,328,0.4,8.489,11.26,15.98,39,0.0495,0.1068,0.72,0,0,0,15.08,0,0,0.03,1.39,0,100,100,2.72,8,4,1.57,0.04,100,2.5,0,0,28,860,303,14822,0,-102,-99,-102,-115,-99,-113
9/3/2018 7:30,#,#,303,100,0,0,139,40,0,177,295,0.4,7.64,9.65,16.11,55,0.0731,0.1362,1.19,0,0,0,14.56,2,2,0.02,1.74,0,100,100,2.83,8,4,1.41,0.06,100,3.4,0,0,23,888,178,20422,0,-103,-100,-103,-115,-100,-113
9/3/2018 7:45,#,#,342,100,0,0,126,52,0,178,327,0.9,8.335,16.51,16.63,85,0.0749,0.1711,0.62,0,0,0,15.47,0,0,0.03,1.29,0,100,100,3.18,9,7,1.53,0.06,100,3.5,0,0,74,2505,6791,36032,0,-102,-99,-102,-115,-99,-111
9/3/2018 8:00,#,#,271,96.31,0,0,119,37,0,167,247,0.6,8.621,16.51,18.06,47,0.0718,0.1723,0.5,0,0,0,16.61,0,0,0.02,0.66,0,100,100,3.1,8,3,0.91,0.02,96.31,3.4,0,0,46,2277,491,29525,0,-102,-100,-102,-115,-100,-112
9/3/2018 8:15,#,#,268,100,0,0,120,42,0,183,264,0.9,8.615,17.32,18.92,75,0.119,0.2506,0.76,0,0,0,16.95,0,0,0,0.4,0,100,100,3.69,8,1,0.95,0.02,100,5.6,0,0,68,3551,1211,42940,0,-103,-99,-103,-114,-99,-111
9/3/2018 8:30,#,#,233,99.5708,0,0,87,33,0,154,228,1,8.524,18.29,17.05,67,0.1077,0.222,0.66,0,0,0,15.49,0,0,0,0.39,0,100,100,3.26,8,2,0.7,0.04,99.57,5,0,0,62,2934,733,26326,0,-102,-100,-102,-115,-100,-112
9/3/2018 8:45,#,#,184,98.3696,0,0,86,23,0,149,179,0.5,9.29,20.98,18.4,60,0.0719,0.1487,0.35,0,0.01,0,17.11,0,0,0.01,0.43,0,100,100,2.33,5,3,0.61,0.01,98.37,3.5,0.01,0.4,56,3036,555,26102,0,-104,-100,-104,-116,-100,-113
9/3/2018 9:00,#,#,242,98.7603,0,0,106,33,0,175,226,0.2,8.843,8.43,16.62,6,0.0184,0.0617,0.22,0,0,0,16.31,0,0,0.03,2,0,100,100,2.32,6,1,1.61,0.08,98.76,1,0,0,16,71,161,2297,0,-102,-100,-102,-115,-100,-114
9/3/2018 9:15,#,#,244,100,0,0,102,31,0,166,238,0.4,8.817,11.35,18.32,7,0.0347,0.1087,0.33,0,0.01,0,17.29,0,0,0,0.94,0,100,100,3.09,9,1,1.07,0.05,100,1.4,0.01,0,39,389,530,8076,0,-103,-100,-103,-115,-100,-113
9/3/2018 9:30,#,#,297,98.3165,0,0,125,36,0,197,270,0.3,8.624,8.9,17.54,7,0.0346,0.1006,0.34,0,0,0,16.31,0,0,0,1.61,0,100,100,2.84,7,0,1.5,0.01,98.32,1.1,0,0,36,174,839,4835,0,-103,-100,-103,-115,-100,-113
9/3/2018 9:45,#,#,245,99.1837,0,0,88,26,0,137,214,0.3,9.078,10.43,18.41,9,0.0261,0.0863,0.25,0,0,0,16.64,0,0,0.01,1.47,0,100,100,2.03,5,3,1.46,0.04,99.18,1.3,0,0,27,316,223,8194,0,-103,-101,-103,-115,-101,-113
9/3/2018 10:00,#,#,200,100,0,0,99,31,0,169,197,0.2,7.78,7.73,15.26,6,0.0208,0.0714,0.3,0,0.02,0,15.18,0,0,0,2.05,0,100,100,2.16,5,3,1.68,0.02,100,1,0.02,0.07,16,75,222,3300,0,-102,-100,-102,-115,-100,-114
9/3/2018 10:15,#,#,282,98.5816,0,0,100,27,0,153,242,0.9,8.496,11.41,18.43,26,0.0567,0.1779,0.65,0,0.01,0,17.61,0,0,0.13,0.39,0,100,100,3.07,7,3,0.6,0.02,98.58,2,0.01,0,67,511,6731,34404,0,-104,-101,-104,-115,-101,-111
9/3/2018 10:30,#,#,260,100,0,0,101,34,0,159,256,0.9,9.1,10.93,19.21,10,0.0625,0.3008,0.76,0,0,0.01,17.64,0,0,0.01,0.55,0,100,100,3.92,8,1,0.42,0.03,100,2,0,0,55,520,5201,20947,0,-105,-101,-105,-115,-101,-112
9/3/2018 10:45,#,#,242,99.1736,0,0,109,33,0,166,211,0.6,8.904,14.62,18.71,21,0.0626,0.1581,0.66,0,0,0.01,17.26,0,0,0.01,1,0,100,99.4,2.93,6,2,0.95,0.05,99.17,3.2,0,0,44,1376,458,31888,0,-103,-101,-103,-115,-101,-112
9/3/2018 11:00,#,#,255,100,0,0,122,33,0,204,230,0.5,8.443,9.05,18.97,9,0.0296,0.2466,0.69,0,0,0.24,17.08,0,0,0,0.64,0,100,100,3.11,7,3,0.53,0.03,100,1.7,0,0,24,329,348,18256,0,-104,-99,-104,-115,-99,-113
9/3/2018 11:15,#,#,264,100,0,0,101,25,0,163,240,0.8,8.349,13.39,16.58,38,0.0412,0.1323,0.39,0,0,0,16.42,0,0,0.01,0.86,0,100,100,2.89,6,5,0.78,0.01,100,1.8,0,0,54,542,3646,23303,0,-103,-100,-103,-115,-100,-112
9/3/2018 11:30,#,#,229,99.1266,0,0,134,28,0,202,221,0.7,8.793,10.68,17.38,8,0.0365,0.1446,0.37,0,0,0,17.19,0,0,0.15,0.59,0,100,100,3.79,8,3,0.48,0.01,99.13,1.3,0,0,49,204,1972,5277,0,-102,-100,-102,-115,-100,-111
9/3/2018 11:45,#,#,417,99.7602,0,0,111,29,0,174,205,0.3,8.359,11.81,15.99,7,0.0232,0.0717,0.28,0,0,0,14.95,0,0,0.17,1.61,0,100,100,2.44,6,0,1.42,0.05,99.76,1.3,0,0,27,349,453,13594,0,-102,-99,-102,-114,-99,-113
9/3/2018 12:00,#,#,208,96.1538,0,0,82,26,0,130,179,0.3,8.409,7.82,17,8,0.0575,0.1274,0.33,0,0,0,16.26,0,0,0.08,1.39,0,100,100,2.18,8,0,0.92,0.04,96.15,1.1,0,0,22,113,316,1541,0,-103,-101,-103,-115,-101,-114
9/3/2018 12:15,#,#,226,99.115,0,0,98,27,0,154,206,0.5,8.101,11.9,17.36,9,0.0366,0.1663,0.43,0,0,0,16.68,0,0,0.06,0.7,0,100,100,2.7,6,1,0.71,0.03,99.12,1.7,0,0,35,483,869,12943,0,-103,-100,-103,-115,-100,-113
9/3/2018 12:30,#,#,209,99.5215,0,0,86,26,0,130,200,1.7,7.772,11.15,11.43,24,0.0478,0.2027,0.73,0.01,0,0,10.18,0,0,0.74,0.95,0,100,100,3.09,7,2,0.84,0.01,99.52,1.9,0,0,56,434,1775,6393,0,-102,-101,-102,-115,-101,-113
9/3/2018 12:45,#,#,198,99.4949,0,0,96,24,0,162,191,0.3,8.137,11.32,16.43,77,0.0254,0.0834,0.25,0,0,0,17.37,1,1,0.04,2.23,0,100,100,2.27,5,3,0.75,0.05,99.49,1.3,0,0,26,378,353,21669,0,-102,-101,-102,-115,-101,-113
9/3/2018 13:00,#,#,175,100,0,0,85,19,0,125,148,0.8,8.485,14.83,20.13,48,0.0704,0.1725,0.52,0,0,0,18.83,1,1,0,0.21,0,100,100,3.12,6,1,0.34,0.01,100,3,0,0,57,1247,1009,45496,0,-104,-101,-104,-115,-101,-112
9/3/2018 13:15,#,#,210,99.5238,0,0,88,23,0,120,200,0.6,8.874,10.32,19.21,23,0.0523,0.1555,0.39,0,0,0,18.42,0,0,0.01,1.04,0,100,100,3.35,7,1,0.72,0.02,99.52,1.3,0,0,41,205,940,24011,0,-104,-101,-104,-115,-101,-112
9/3/2018 13:30,#,#,252,98.8095,0,0,104,29,0,138,216,0.7,8.678,16.24,18.13,36,0.0574,0.162,0.63,0,0,0,16.91,0,0,0.02,0.88,0,100,100,2.84,7,2,0.61,0.03,98.81,3.1,0,0,50,1327,714,27460,0,-104,-101,-104,-115,-101,-112
9/3/2018 13:45,#,#,99,100,0,0,36,13,0,63,80,1.2,9.29,15.62,18.16,12,0.0574,0.2076,0.37,0,0,0,17.73,0,0,0,0.64,0,100,100,2.59,5,0,0.44,0.03,100,2.5,0,0,56,949,1580,16974,0,-105,-102,-105,-115,-102,-112
9/3/2018 14:00,#,#,155,97.4194,0,0,67,20,0,108,147,0.4,8.054,14.31,17.05,31,0.0419,0.1221,0.28,0,0.01,0,17.21,0,0,0,0.57,0,100,100,2.05,5,6,0.82,0.01,97.42,2.1,0.01,0,28,789,472,21664,0,-102,-101,-102,-115,-101,-113
9/3/2018 14:15,#,#,235,99.5745,0,0,113,23,0,167,223,0.3,8.605,12.96,18.1,13,0.0369,0.1077,0.26,0,0,0,18.54,0,0,0,0.56,0,100,100,2.71,6,2,0.76,0.03,99.57,1.6,0,0,32,599,332,28081,0,-103,-101,-103,-115,-101,-113
9/3/2018 14:30,#,#,214,98.1308,0,0,101,24,0,152,195,0.2,8.422,5.43,13.32,11,0.0099,0.0526,0.19,0,0,0,15.51,0,0,0,6.86,0,100,100,1.75,6,3,1.81,0.12,98.13,0.9,0,0,16,56,200,1411,0,-102,-100,-102,-115,-100,-113
9/3/2018 14:45,#,#,197,99.4924,0,0,95,24,0,141,187,0.2,8.179,9.89,18.3,5,0.0152,0.1143,0.29,0,0,0,16.83,0,0,0.01,1.62,0,100,100,2.11,6,4,0.91,0.05,99.49,1.1,0,0,20,247,404,10458,0,-103,-101,-103,-115,-101,-113
9/3/2018 15:00,#,#,345,97.971,0,0,146,42,0,219,300,0.3,8.989,11,16.7,12,0.0308,0.1307,0.38,0,0,0.01,16.5,0,0,0,2.29,0,100,100,2.87,8,1,1.69,0.1,97.97,1.5,0,0,25,548,405,19391,0,-102,-99,-102,-115,-99,-113
9/3/2018 15:15,#,#,299,99.6656,0,0,131,37,0,212,281,0.4,9.239,12.16,18.32,9,0.0317,0.1517,0.4,0,0,0.02,17.14,0,0,0,1.12,0,100,100,3.26,6,6,0.97,0.09,99.67,1.6,0,0.02,33,465,525,28315,0,-103,-100,-103,-115,-100,-113
9/3/2018 15:30,#,#,359,98.8858,0,0,118,49,0,190,328,0.4,8.3,10.55,16.9,13,0.0348,0.1681,0.54,0,0,0.04,16.02,2,2,0.02,2.12,0,100,100,3.14,7,5,1.81,0.1,98.89,1.6,0,0,29,557,406,16623,0,-102,-99,-102,-115,-99,-112
9/3/2018 15:45,#,#,337,98.5163,0,0,125,40,0,228,304,0.6,8.672,13.46,17.29,20,0.0358,0.1365,0.48,0,0,0,16.82,0,0,0.03,1.71,0,100,100,2.97,7,5,1.89,0.1,98.52,2.1,0,0,67,1143,2798,25992,0,-103,-99,-103,-115,-99,-112
9/3/2018 16:00,#,#,363,100,0,0,132,37,0,213,349,0.4,8.507,13.56,17.14,10,0.0317,0.1137,0.41,0,0,0,17.25,0,0,0.06,1.57,0,100,100,2.92,7,8,1.24,0.15,100,1.9,0,0,35,1075,315,26240,0,-102,-99,-102,-114,-99,-111
9/3/2018 16:15,#,#,427,100,0,0,181,48,0,308,419,0.4,8.234,12.95,15,27,0.04,0.1571,0.43,0,0.01,0,14.42,0,0,0.01,1.93,0,100,100,3.82,9,7,1.8,0.1,100,1.7,0.01,1.9,24,730,438,27696,0,-99,-97,-99,-112,-97,-110
9/3/2018 16:30,#,#,353,99.1501,0,0,131,36,0,228,316,0.7,8.817,9.38,15.99,27,0.0365,0.1622,0.47,0,0.02,0.16,15.49,0,0,0.02,1.03,0,100,100,3.63,8,5,1.82,0.03,99.15,1.3,0.02,0.05,19,275,320,30012,0,-102,-99,-102,-114,-99,-112
9/3/2018 16:45,#,#,349,99.7135,0,0,128,44,0,217,337,2.8,8.066,14.02,8.92,93,0.1928,0.4001,2.78,0,0,0.17,7.82,1,1,1.16,0.44,0,100,100,3.88,10,15,1.73,0.03,99.71,8.5,0,0,55,2529,670,14187,0,-102,-98,-102,-115,-98,-112
9/3/2018 17:00,#,#,362,98.6188,0,0,137,40,0,229,320,1.4,8.966,12.36,18.7,4,0.0288,0.2389,0.54,0,0,0,17.96,0,0,0,0.9,0,100,100,3.32,8,3,0.91,0.04,98.62,1.3,0,0.02,140,159,854,3129,0,-102,-99,-102,-114,-99,-109
9/3/2018 17:15,#,#,407,94.5946,0,0,123,39,0,192,306,0.5,8.755,14.36,17.19,60,0.0461,0.1756,0.66,0,0,0,16.07,1,1,0.01,1.12,0,100,100,3.34,8,6,1.4,0.03,94.59,2.5,0,0,35,939,536,35634,0,-101,-99,-101,-115,-99,-111
9/3/2018 17:30,#,#,480,100,0,0,165,57,0,255,435,0.7,9.103,12.25,17.7,13,0.0543,0.2463,0.69,0,0,0.05,17.12,3,3,0.07,1.33,0,100,100,4.16,11,9,1.27,0.12,100,2.2,0,0,43,785,389,26325,0,-102,-99,-102,-115,-99,-110
9/3/2018 17:45,#,#,403,100,0,0,168,52,0,284,384,0.9,8.743,13.99,18.07,16,0.0715,0.2669,0.82,0,0,0,17.33,3,3,0.01,1.06,0,100,100,4.72,9,7,0.81,0.12,100,2.9,0,0,52,1093,452,28839,0,-102,-99,-102,-115,-99,-111
9/3/2018 18:00,#,#,347,98.8473,0,0,170,52,0,297,334,0.8,8.711,13.49,18.29,18,0.0716,0.2761,0.76,0,0,0,17.16,1,1,0.03,0.94,0,100,100,4.81,9,4,0.95,0.01,98.85,2.8,0,0,47,949,601,25536,0,-102,-100,-102,-115,-100,-111
9/3/2018 18:15,#,#,373,99.7319,0,0,171,53,0,278,367,1,8.846,17.34,16.73,38,0.072,0.2477,0.75,0,0,0,16.28,0,0,0.04,1.15,0,100,100,3.82,10,4,1.23,0.05,99.73,3.3,0,0,67,1878,4031,26622,0,-101,-99,-101,-114,-99,-111
9/3/2018 18:30,#,#,394,98.2234,0,0,144,44,0,224,376,0.9,9.302,18.65,17.6,78,0.1216,0.2263,0.71,0,0,0,17.21,0,0,0.2,0.41,0,100,100,4.45,8,7,0.75,0.03,98.22,5.4,0,0,61,3191,870,28451,0,-101,-99,-101,-114,-99,-111
9/3/2018 18:45,#,#,377,100,0,0,162,56,0,230,369,1,9.285,9.25,17.05,6,0.0593,0.3747,1.32,0,0,0.01,16.83,0,0,0.03,1.74,0,100,100,5.33,11,3,0.88,0.05,100,1.3,0,0,26,95,282,4416,0,-103,-99,-103,-114,-99,-110
9/3/2018 19:00,#,#,375,100,0,0,162,50,0,216,345,1,9.63,12.28,18.55,5,0.0653,0.3996,1.64,0,0,0,19.32,1,1,0.05,0.91,0,100,100,4.86,10,4,0.86,0.07,100,1.7,0,0,25,250,236,9557,0,-104,-99,-104,-115,-99,-108
9/3/2018 19:15,#,#,319,100,0,0,136,42,0,223,305,7.2,9.05,11.32,10.22,5,0.1039,0.6692,2.97,0,0,0,11.05,0,0,0.81,0.67,0,100,100,4.8,9,3,0.72,0.03,100,1.8,0,0,67,249,297,4845,0,-104,-100,-104,-115,-100,-109
9/3/2018 19:30,#,#,307,99.6743,0,0,98,37,0,145,268,3.2,9.07,11.17,14.71,8,0.0818,0.4389,1.95,0.01,0.01,0,14.95,0,0,0.4,0.83,0,100,98.99,4.27,9,3,0.82,0.04,99.67,1.8,0.01,0,53,283,395,14101,0,-104,-100,-104,-114,-100,-109
9/3/2018 19:45,#,#,336,100,0,0,159,49,0,211,330,1.7,8.848,10.98,17.56,7,0.0848,0.4625,2.06,0,0,0,18.36,0,0,0.16,0.94,0,100,100,6.14,11,12,0.53,0.09,100,1.6,0,0,37,194,546,15269,0,-104,-99,-104,-115,-99,-108
9/3/2018 20:00,#,#,305,100,0,0,119,41,0,159,297,1.5,8.649,11.84,17.45,8,0.151,0.5549,1.87,0,0,0,18.46,0,0,0.06,0.57,0,100,100,5.92,11,4,0.55,0.03,100,2.3,0,0,43,457,358,17575,0,-103,-99,-103,-114,-99,-108
9/3/2018 20:15,#,#,369,100,0,0,160,44,0,210,357,2.4,9.147,12.54,19.46,61,0.2806,0.783,3.8,0,0,0,18.91,0,0,0.06,0.71,0,100,100,5.99,11,8,0.33,0.08,100,7.8,0,0,81,1862,1051,24512,0,-104,-99,-104,-114,-99,-107
9/3/2018 20:30,#,#,368,98.6413,0,0,146,56,0,212,346,10.7,7.675,12.1,14.42,13,0.2381,1.1447,4.04,0,0,0.01,16.15,0,0,0.15,0.55,0,100,100,6.49,10,3,0.41,0.06,98.64,4,0,0,210,682,583,13017,0,-104,-99,-104,-115,-99,-107
9/3/2018 20:45,#,#,406,100,0,0,170,53,0,253,403,4.5,7.994,12.64,14.47,41,0.3351,0.9684,4.87,0,0,0,14.46,0,0,0.21,0.37,0,100,99.6,7.79,12,16,0.42,0.02,100,8.3,0,0,84,1508,410,14936,0,-103,-98,-103,-114,-98,-107
9/3/2018 21:00,#,#,459,99.7821,0,0,122,58,0,181,374,5.3,7.716,13.17,17.52,24,0.4101,1.3792,5.87,0,0,0,16.28,0,0,0.29,0.51,0,100,100,7.65,14,8,0.71,0.05,99.78,7.8,0,0,160,2013,1274,35529,0,-105,-99,-105,-114,-99,-106
9/3/2018 21:15,#,#,261,100,0,0,93,34,0,130,249,6.4,7.263,13.07,18.22,11,0.3694,1.4486,5.38,0,0.02,0,17.71,0,0,0.38,0.21,0,100,100,8.27,14,8,0.27,0.02,100,6,0.02,0,196,1237,1044,18266,0,-104,-98,-104,-114,-98,-106
9/3/2018 21:30,#,#,281,100,0,0,100,39,0,133,250,3.1,7.693,12.34,17.59,7,0.2708,0.8227,3.28,0,0,0,16.42,1,1,0.11,0.39,0,100,100,7.05,11,4,0.38,0.06,100,3.2,0,0,80,624,1374,18621,0,-103,-99,-103,-114,-99,-107
9/3/2018 21:45,#,#,333,100,0,0,112,47,0,176,325,3.2,7.764,14.83,15.75,47,0.2705,0.642,3.17,0.01,0,0,15.55,0,0,0.16,0.54,0,100,100,6.58,11,7,0.64,0.09,100,7.4,0,0,81,2088,1960,28553,0,-103,-98,-103,-114,-98,-108
