SDATE,CGI,LNCEL_ID,LTE_RACH_ATTEMPTS,LTE_RACH_SETUP_COMPLETES_RATE,LTE_RRC_SETUP_ATTEMPTS,LTE_RRC_SETUP_COMPLETES_RATE,LTE_RRC_SETUP_COMPLETES,LTE_TRAFFIC_VOL,VOICE_RRC_CONN_REQ,ATTEMPT_NUM_CALL,RACH_MSG3_CONTENTION,UL_PRB_UTILISATION,CQI_CONFIRM,MCS_DL,MCS_UL,AVG_DELAY_DL_MS,DL_UE_DATA_BUFFER_AVG,UL_UE_DATA_BUFFER_AVG,PDCCH_CCE,CCE_BLK,UL_LOSS_RATE_QCI9,DL_LOSS_RATE_QCI9,AVG_PUSCH_RSSI_SINR,HO_RLF_PREP_ATT,HO_RLF_PREP_SUCC,DL_RLC_RETRR,UL_RLC_RETRR,PAGING_DISC_RRC,CELL_AVAIL,CSSR%,CELL_ACT_UE_AVG,CELL_ACT_UE_MAX,RRC_REEST_ATT,UL_BLER%,DL_BLER%,RACH_Setup_Completes_Rate%,CELL_LOAD_DL_PRB_UTILISATION,UL_LOSS_RATE_QCI9%,UL_LOSS_RATE_QCI1%,User_Tput_MEAN_UL(kbps),User_Tput_MEAN_DL(kbps),User_Tput_MAX_UL(kbps),User_Tput_MAX_DL(kbps),Drop_Call_Ratio(RLF%),IFP_NEW,WORST_RSSI,AVG_PUCCH_IFP1,AVG_PUSCH_IFP2,AVG_RSSI_PUCCH(RSSI1),AVG_RSSI_PUSCH(RSSI2)
9/3/2018 18:00,#,#,15,100,0,0,7,4,0,12,15,0,14.398,8.89,8.1,7,0.0008,0.0515,0.01,0,0,0,4.09,0,0,0.24,9.17,0,100,100,0.15,1,0,4.45,0,100,0.8,0,0,22,39,198,401,0,-114,0,-114,-116,0,0
9/3/2018 18:15,#,#,16,100,0,0,11,5,0,17,15,0.1,14.104,7.3,5.33,12,0.0009,0.0456,0.03,0,0,0,4.73,0,0,1.48,17.84,0,100,100,0.17,2,0,3.96,0.2,100,0.8,0,0,12,24,45,143,0,-116,0,-116,-116,0,0
9/3/2018 18:30,#,#,24,100,0,0,10,3,0,18,23,0,14.668,7.45,9.07,8,0.0007,0.0759,0.02,0,0,0,6.94,0,0,0.3,9.27,0,100,100,0.23,1,0,3.34,0,100,0.8,0,0,15,14,41,274,0,-116,0,-116,-116,0,0
9/3/2018 18:45,#,#,26,100,0,0,13,7,0,25,26,0.9,14.808,11.5,9.76,6,0.0037,0.0997,0.04,0,0,0,9.13,0,0,0.06,2.36,0,100,100,0.33,2,0,0.75,0.17,100,0.8,0,0,234,21,1226,228,0,-115,0,-115,-116,0,0
9/3/2018 19:00,#,#,22,100,0,0,11,1,0,22,22,1.1,14.944,11.23,16.44,4,0.002,0.0889,0.06,0,0,0,13.19,0,0,0,0.25,0,100,100,0.27,2,0,0.29,0,100,0.8,0,0,328,27,1367,192,0,-116,0,-116,-117,0,0
9/3/2018 19:15,#,#,23,100,0,0,11,5,0,18,23,0.2,14.089,8.83,9.79,6,0.0035,0.135,0.05,0,0,0,14.45,0,0,0.12,1.93,0,100,100,0.49,2,0,0.99,0.04,100,0.8,0,0,15,26,129,210,0,-116,0,-116,-116,0,0
9/3/2018 19:30,#,#,36,100,0,0,14,6,0,18,35,2.3,14.888,11.87,12.17,4,0.0025,0.1681,0.11,0,0,0,12.43,0,0,0.1,0.98,0,100,100,0.5,3,1,0.41,0.02,100,0.8,0,0,309,47,1569,1623,0,-116,0,-116,-117,0,0
9/3/2018 19:45,#,#,34,100,0,0,18,3,0,26,34,0.2,14.874,14.5,9.1,5,0.0032,0.1637,0.06,0,0,0,12.58,0,0,0.1,1.08,0,100,100,0.53,3,0,0.7,0,100,0.9,0,0,21,332,114,3035,0,-115,0,-115,-116,0,0
9/3/2018 20:00,#,#,12,100,0,0,7,4,0,8,12,0.3,14.06,9.89,10.55,4,0.0005,0.0078,0.02,0,0,0,9.26,0,0,0.37,3.16,0,100,100,0.06,2,0,3.4,0,100,0.8,0,0,447,30,4050,146,0,-115,0,-115,-117,0,0
9/3/2018 20:15,#,#,13,100,0,0,4,1,0,4,12,0,14.45,8.69,9.14,7,0.0006,0.0168,0.01,0,0,0,6.75,0,0,0,6.34,0,100,100,0.06,4,2,3.62,0,100,0.7,0,0,8,24,24,75,0,-115,0,-115,-116,0,0
9/3/2018 20:30,#,#,9,100,0,0,7,3,0,13,9,0,14.734,8.34,7.75,7,0.0001,0.0245,0.01,0,0,0,4.89,0,0,0,14.81,0,100,100,0.07,2,0,5.26,1.03,100,0.7,0,0,12,21,25,72,0,-115,0,-115,-116,0,0
9/3/2018 20:45,#,#,5,100,0,0,3,0,0,2,5,0,14.48,6.66,6.01,3,0,0.0143,0,0,0,0,11.11,0,0,0,5.36,0,100,100,0.05,1,0,0.97,0,100,0.7,0,0,6,5,34,11,0,-116,0,-116,-116,0,0
9/3/2018 21:00,#,#,29,100,0,0,13,6,0,19,24,0,14.258,6.02,6.76,13,0.0009,0.0525,0.04,0,0,0,1.27,0,0,1.78,29.41,0,100,100,0.21,3,0,8.25,0.47,100,0.7,0,0,6,9,53,37,0,-116,0,-116,-116,0,0
9/3/2018 21:15,#,#,27,100,0,0,10,2,0,20,21,0.6,14.94,9.95,8.98,5,0.0031,0.1453,0.06,0,0,0,11.78,0,0,0.17,3.77,0,100,100,0.47,1,0,0.6,0,100,0.8,0,0,64,20,692,141,0,-115,0,-115,-116,0,0
9/3/2018 21:30,#,#,19,100,0,0,10,4,0,17,19,0.1,14.804,15.08,11.28,7,0.0011,0.0819,0.03,0,0,0,10.5,0,0,0.07,1.2,0,100,100,0.25,3,0,1.32,0,100,0.8,0,0,20,610,108,17259,0,-115,0,-115,-116,0,0
9/3/2018 21:45,#,#,8,100,0,0,6,1,0,10,8,0.1,14.106,8.91,5.29,4,0.0002,0.03,0.01,0,0,0,5.1,0,0,5,2.55,0,100,100,0.07,1,0,4.34,0,100,0.7,0,0,15,11,51,44,0,-116,0,-116,-117,0,0
