SDATE,CGI,LNCEL_ID,LTE_RACH_ATTEMPTS,LTE_RACH_SETUP_COMPLETES_RATE,LTE_RRC_SETUP_ATTEMPTS,LTE_RRC_SETUP_COMPLETES_RATE,LTE_RRC_SETUP_COMPLETES,LTE_TRAFFIC_VOL,VOICE_RRC_CONN_REQ,ATTEMPT_NUM_CALL,RACH_MSG3_CONTENTION,UL_PRB_UTILISATION,CQI_CONFIRM,MCS_DL,MCS_UL,AVG_DELAY_DL_MS,DL_UE_DATA_BUFFER_AVG,UL_UE_DATA_BUFFER_AVG,PDCCH_CCE,CCE_BLK,UL_LOSS_RATE_QCI9,DL_LOSS_RATE_QCI9,AVG_PUSCH_RSSI_SINR,HO_RLF_PREP_ATT,HO_RLF_PREP_SUCC,DL_RLC_RETRR,UL_RLC_RETRR,PAGING_DISC_RRC,CELL_AVAIL,CSSR%,CELL_ACT_UE_AVG,CELL_ACT_UE_MAX,RRC_REEST_ATT,UL_BLER%,DL_BLER%,RACH_Setup_Completes_Rate%,CELL_LOAD_DL_PRB_UTILISATION,UL_LOSS_RATE_QCI9%,UL_LOSS_RATE_QCI1%,User_Tput_MEAN_UL(kbps),User_Tput_MEAN_DL(kbps),User_Tput_MAX_UL(kbps),User_Tput_MAX_DL(kbps),Drop_Call_Ratio(RLF%),IFP_NEW,WORST_RSSI,AVG_PUCCH_IFP1,AVG_PUSCH_IFP2,AVG_RSSI_PUCCH(RSSI1),AVG_RSSI_PUSCH(RSSI2)
9/3/2018 2:30,#,#,210,100,0,0,118,15,0,182,208,1,14.096,20.38,14.9,7,0.0407,0.6499,0.37,0,0,0,14.08,0,0,0.41,0.13,0,100,100,2.27,6,3,0.41,0,100,2,0,0,44,932,661,12127,0,-116,-113,-116,-116,-113,-116
9/3/2018 2:45,#,#,225,100,0,0,113,17,0,188,223,0.9,14.126,20.09,13.66,18,0.0771,0.5502,0.32,0,0,0,15.36,0,0,0.04,0.14,0,100,99.12,2.38,6,4,0.22,0,100,2.3,0,0,27,917,231,5113,0,-116,-113,-116,-116,-113,-115
9/3/2018 3:00,#,#,183,100,0,0,97,13,0,159,177,0.3,13.166,13.79,9.64,21,0.0117,0.4396,0.14,0,0,0,8.5,0,0,0.65,2.04,0,100,100,1.51,5,2,2.47,0.02,100,1,0,0,18,438,108,1712,0,-116,-113,-116,-116,-113,-116
9/3/2018 3:15,#,#,121,100,0,0,81,11,0,123,119,0.1,12.779,8.11,9.02,9,0.0028,0.3294,0.07,0,0,0,9.8,0,0,0,5.14,0,100,100,1.31,4,0,0.72,0.1,100,0.8,0,0,12,28,209,505,0,-115,-113,-115,-116,-113,-116
9/3/2018 3:30,#,#,151,98.6755,0,0,84,13,0,122,143,0.1,12.518,7.57,9.17,12,0.0029,0.2611,0.06,0,0,0,9.14,0,0,0.11,3.97,0,100,100,1.23,4,2,0.48,0.13,98.68,0.7,0,0,9,12,55,97,0,-115,-113,-115,-116,-113,-116
9/3/2018 3:45,#,#,128,100,0,0,81,13,0,131,128,0.1,12.641,7.86,8.58,13,0.0033,0.2797,0.05,0,0,0,8.65,0,0,0,0.8,0,100,100,1.28,5,1,0.46,0,100,0.7,0,0,8,18,56,395,0,-116,-113,-116,-116,-113,-116
9/3/2018 4:00,#,#,126,100,0,0,84,12,0,139,125,0.1,12.551,7.57,8.83,13,0.0028,0.2962,0.06,0,0,0,9,0,0,0.05,0.7,0,100,100,1.37,4,0,0.22,0.07,100,0.7,0,0,8,11,60,89,0,-115,-113,-115,-116,-113,-116
9/3/2018 4:15,#,#,116,100,0,0,68,9,0,118,111,0.1,13.09,8.23,9.87,13,0.0023,0.2511,0.04,0,0,0,9.7,0,0,0.6,0.84,0,100,100,0.96,5,1,0.72,0,100,0.7,0,0,6,13,46,122,0,-116,-113,-116,-116,-113,-116
9/3/2018 4:30,#,#,101,100,0,0,63,9,0,107,100,0.1,14.886,8.24,9.69,20,0.0029,0.2684,0.04,0,0,0,9.01,0,0,0,3.48,0,100,100,0.65,3,0,0.65,0,100,0.7,0,0,7,19,39,251,0,-115,-113,-115,-116,-113,-116
9/3/2018 4:45,#,#,81,100,0,0,49,7,0,93,80,0.1,14.792,8.49,9.49,16,0.002,0.208,0.03,0,0,0,9.81,0,0,0,0.68,0,100,100,0.64,4,0,0.34,0,100,0.7,0,0,10,15,150,125,0,-115,-113,-115,-116,-113,-116
9/3/2018 5:00,#,#,127,99.2126,0,0,70,13,0,126,120,0.1,14.737,9.42,8.06,9,0.0028,0.3426,0.06,0,0,0,7.78,0,0,1.18,3.09,0,100,100,0.84,4,2,1.16,0.06,99.21,0.8,0,0,12,64,183,3767,0,-116,-113,-116,-116,-113,-116
9/3/2018 5:15,#,#,113,100,0,0,66,9,0,117,111,0.2,14.847,9.19,8.29,8,0.0043,0.319,0.09,0,0,0,8.59,0,0,1.26,3.52,0,100,100,0.92,3,0,1.48,0.12,100,0.8,0,0,16,47,163,958,0,-116,-113,-116,-116,-113,-116
9/3/2018 5:30,#,#,146,100,0,0,84,13,0,126,143,0.2,14.734,9.4,9.84,8,0.0092,0.4508,0.1,0,0,0,13.65,0,0,0.02,2.69,0,100,100,1.5,4,1,0.56,0.08,100,0.8,0,0,11,42,98,1240,0,-115,-113,-115,-115,-113,-116
9/3/2018 5:45,#,#,167,100,0,0,88,14,0,144,165,0.3,14.77,11.34,10.14,6,0.0054,0.5411,0.12,0,0,0,13.23,0,0,0.13,1.97,0,100,100,1.49,5,0,0.8,0.04,100,0.8,0,0,29,136,555,7933,0,-115,-113,-115,-116,-113,-115
9/3/2018 6:00,#,#,145,100,0,0,84,14,0,147,144,0.2,14.434,10.11,9.44,7,0.006,0.356,0.15,0,0,0,8.62,0,0,0.74,1.83,0,100,100,1.22,4,1,5.33,0.09,100,0.8,0,0,17,87,291,1746,0,-116,-113,-116,-116,-113,-116
9/3/2018 6:15,#,#,173,100,0,0,96,18,0,162,157,0.8,14.25,11.05,7.28,5,0.0116,0.6158,0.49,0,0,0,5.67,0,0,8.78,1.23,0,100,100,2.01,7,0,4.58,0.03,100,1,0,0,26,201,855,8304,0,-116,-113,-116,-117,-113,-116
9/3/2018 6:30,#,#,192,100,0,0,103,21,0,160,186,0.8,14.845,11.06,9.92,6,0.0129,0.7143,0.24,0,0,0,12.88,1,1,0.09,1.96,0,100,100,2.53,6,0,0.58,0.07,100,1,0,0,33,151,574,6248,0,-116,-112,-116,-116,-112,-116
9/3/2018 6:45,#,#,253,100,0,0,165,36,0,285,249,1.2,14.417,10.93,9.88,6,0.0222,0.8573,0.35,0,0.17,0,11.06,0,0,0.27,1.71,0,100,100,3.19,10,1,1.73,0.05,100,1.1,0.17,0.06,32,193,391,12473,0,-116,-112,-116,-116,-112,-115
9/3/2018 7:00,#,#,317,100,0,0,179,39,0,296,313,1.4,14.578,10.83,8.55,6,0.0269,1.1203,0.46,0,0,0,10.05,1,1,0.65,1.55,0,100,99.66,3.88,13,3,1.44,0.03,100,1.1,0,0,33,155,383,10697,0,-116,-112,-116,-116,-112,-115
9/3/2018 7:15,#,#,336,99.7024,0,0,178,37,0,295,314,1.4,14.611,12.33,8.5,6,0.0214,1.1725,0.41,0,0,0,10.78,0,0,0.71,0.96,0,100,100,3.93,10,1,1.43,0,99.7,1.2,0,0,41,283,1201,10684,0,-115,-112,-115,-116,-112,-115
9/3/2018 7:30,#,#,392,100,0,0,211,48,0,334,373,2.1,14.551,18.33,10.23,17,0.0712,1.3708,0.73,0.01,0.01,0,10.37,0,0,0.42,0.46,0,100,100,4.78,12,3,1.3,0,100,3.8,0.01,0.24,54,1863,860,46161,0,-116,-113,-116,-116,-113,-115
9/3/2018 7:45,#,#,299,100,0,0,182,40,0,286,293,1.5,14.666,16.35,9.85,6,0.0449,1.1678,0.55,0,0.01,0,12.73,0,0,0.22,0.72,0,100,100,3.55,9,1,0.85,0.03,100,2.3,0.01,1.13,31,829,345,13293,0,-116,-113,-116,-116,-113,-115
9/3/2018 8:00,#,#,272,100,0,0,141,37,0,201,220,3.9,14.536,18.46,6.57,15,0.0646,1.04,0.93,0,0,0,8.79,0,0,2.86,1.72,0,100,98.6,3.55,8,1,2.72,0.03,100,3.5,0,0,85,1569,6796,34851,0,-115,-112,-115,-116,-112,-115
9/3/2018 8:15,#,#,232,100,0,0,128,31,0,186,208,2.1,14.655,14.17,9.85,6,0.0356,0.8301,0.5,0,0,0,12.9,0,0,0.45,0.95,0,100,99.22,3.67,8,1,0.9,0.02,100,1.9,0,0,49,619,1046,10355,0,-116,-113,-116,-116,-113,-115
9/3/2018 8:30,#,#,188,100,0,0,107,19,0,139,182,3.1,14.799,18.78,10.24,8,0.0683,0.8158,0.57,0,0,0,14.56,0,0,0.06,0.21,0,100,100,3.2,9,2,0.26,0,100,3.9,0,0,83,1531,3821,38388,0,-116,-113,-116,-116,-113,-115
9/3/2018 8:45,#,#,152,100,0,0,72,20,0,116,148,2.4,14.571,15.75,9.85,6,0.0679,0.7241,0.83,0,0.09,0.03,11.47,0,0,0.09,0.19,0,100,100,2.59,6,3,0.75,0,100,3.5,0.09,3.53,47,1171,527,13034,0,-116,-113,-116,-116,-113,-115
9/3/2018 9:00,#,#,293,100,0,0,148,33,0,241,279,2,14.527,15.79,12.27,6,0.0618,1.0455,0.7,0,0,0,13.57,0,0,0.24,0.96,0,100,100,4.33,9,6,0.66,0.01,100,3.2,0,0.13,43,1208,427,16105,0,-116,-113,-116,-116,-113,-115
9/3/2018 9:15,#,#,220,100,0,0,146,31,0,228,215,1.2,14.618,13.1,12.1,5,0.0253,0.6995,0.49,0,0.16,0,12.89,0,0,0.21,1.47,0,100,99.56,3.45,10,1,1.46,0.05,100,1.6,0.16,0.1,41,568,621,24636,0,-116,-113,-116,-117,-113,-115
9/3/2018 9:30,#,#,221,100,0,0,117,23,0,179,219,1.1,14.615,19.55,11.01,23,0.0366,0.7673,0.41,0,0,0,13.94,0,0,0.12,0.97,0,100,100.56,3.06,9,2,0.59,0.04,100,3.2,0,0,35,1821,820,35868,0,-116,-113,-116,-116,-113,-116
9/3/2018 9:45,#,#,205,100,0,0,105,21,0,178,204,0.9,14.747,23.14,9.95,31,0.0428,0.7906,0.41,0,2.38,0,12.24,0,0,0.4,1.1,0,100,100,2.52,6,2,0.58,0.02,100,3.6,2.38,0,41,3115,386,29859,0,-115,-113,-115,-116,-113,-116
9/3/2018 10:00,#,#,96,100,0,0,63,14,0,103,94,0.4,14.69,12.56,10.52,7,0.0122,0.3907,0.2,0,0,0,10.64,0,0,0.25,1.84,0,100,100,1.63,5,0,1.23,0.11,100,1.2,0,0,26,419,242,35887,0,-116,-113,-116,-116,-113,-116
9/3/2018 10:15,#,#,117,100,0,0,79,20,0,121,110,1.2,14.017,10.91,6.41,6,0.0145,0.4721,0.44,0,0.31,0,7.44,0,0,2.77,4.63,0,100,98.75,2.11,6,0,2.89,0.14,100,1,0.31,0,36,157,654,11929,0,-116,-113,-116,-116,-113,-116
9/3/2018 10:30,#,#,166,100,0,0,106,22,0,170,150,0.8,14.189,9.39,10.94,5,0.0185,0.4749,0.46,0,0.03,0,9.78,0,0,1.47,0.87,0,100,100,2.68,7,0,1.25,0.02,100,1.1,0.03,0,24,108,269,5034,0,-116,-113,-116,-116,-113,-116
9/3/2018 10:45,#,#,153,100,0,0,79,19,0,139,151,0.5,14.278,9.96,10.05,5,0.0123,0.6728,0.2,0,0.01,0,10.5,0,0,0.21,1.74,0,100,100,2.32,6,2,0.98,0.05,100,1,0.01,0.24,27,114,260,6414,0,-116,-113,-116,-116,-113,-116
9/3/2018 11:00,#,#,172,100,0,0,86,19,0,136,172,0.6,14.236,10.56,8.58,6,0.0106,0.9524,0.26,0,0,0,9.71,0,0,0.6,1.72,0,100,100,2.63,6,2,1.35,0,100,1,0,0,26,64,339,2018,0,-115,-113,-115,-116,-113,-116
9/3/2018 11:15,#,#,256,100,0,0,138,35,0,208,250,0.8,14.044,9.13,10.38,4,0.0147,0.9986,0.44,0,0.04,0.07,9.69,0,0,2.47,1.93,0,100,100,3.33,7,6,2.06,0.07,100,1,0.04,0.14,21,51,751,2436,0,-116,-113,-116,-116,-113,-116
9/3/2018 11:30,#,#,237,100,0,0,138,36,0,221,233,1.1,14.235,9.4,6.67,7,0.0251,1.0913,0.56,0,0.04,0,6.76,0,0,2.42,4.43,0,100,100,3.89,9,0,2.94,0.1,100,1,0.04,3.03,19,55,268,2013,0,-116,-112,-116,-116,-112,-115
9/3/2018 11:45,#,#,150,100,0,0,84,21,0,132,146,1.3,14.366,15.2,9.99,5,0.0134,0.8881,0.36,0,0,0,11.15,1,1,0.34,1.91,0,100,100,3.03,7,0,1.89,0.06,100,1.5,0,0,39,458,457,12082,0,-115,-112,-115,-116,-112,-116
9/3/2018 12:00,#,#,202,100,0,0,103,28,0,177,195,1.3,14.423,13.64,10.22,7,0.0299,1.1226,0.52,0,0.02,0,10.43,0,0,2.38,0.64,0,100,100,4.22,7,2,1.54,0.02,100,1.7,0.02,0.35,38,477,1018,24670,0,-116,-112,-116,-116,-112,-116
9/3/2018 12:15,#,#,433,100,0,0,103,22,0,163,173,1.5,14.728,12.87,9.56,6,0.0244,1.0858,0.35,0,0,0,12.45,0,0,0.15,0.97,0,100,100,3.97,8,1,0.91,0.02,100,1.3,0,0,41,262,345,10567,0,-115,-112,-115,-116,-112,-114
9/3/2018 12:30,#,#,174,100,0,0,90,23,0,124,155,1,14.686,15.41,11.92,9,0.0248,0.676,0.38,0,0,0,10.77,0,0,0.38,1.58,0,100,92.24,2.3,5,0,2.21,0.04,100,1.4,0,0,42,380,340,10693,0,-115,-113,-115,-116,-113,-116
9/3/2018 12:45,#,#,348,100,0,0,79,19,0,127,126,0.9,14.754,15.78,11.62,6,0.0208,0.5133,0.32,0,0.01,0,9.97,0,0,0.15,1.1,0,100,96.34,2.2,6,0,2.65,0.01,100,1.5,0.01,0.4,39,530,528,15684,0,-115,-110,-115,-116,-110,-116
9/3/2018 13:00,#,#,86,100,0,0,50,13,0,73,85,1.3,14.239,17.44,7.07,6,0.0149,0.2955,0.3,0,0.02,0.02,8.82,0,0,1.91,1.28,0,100,98.04,1.2,4,0,1.86,0.05,100,1.4,0.02,0.85,44,709,2373,18163,0,-116,-112,-116,-116,-112,-116
9/3/2018 13:15,#,#,76,100,0,0,47,12,0,63,76,0.3,14.086,9.16,10.51,6,0.0045,0.1892,0.11,0,0,0,10.17,0,0,0.19,3.38,0,100,97.92,0.79,4,0,1.6,0.07,100,0.9,0,0,25,61,194,2997,0,-115,-113,-115,-116,-113,-116
9/3/2018 13:30,#,#,143,100,0,0,84,18,0,140,130,0.6,14.405,9.7,9.97,6,0.0123,0.5756,0.17,0,0.02,0,9.74,0,0,0.47,1.98,0,100,100,1.92,5,0,2.22,0.05,100,0.9,0.02,0,29,63,1083,3432,0,-115,-110,-115,-116,-110,-116
9/3/2018 13:45,#,#,134,100,0,0,88,17,0,146,131,0.3,13.999,7.54,7.55,9,0.0048,0.4647,0.12,0,0.24,0,7.43,0,0,0.39,5.88,0,100,100,1.44,4,2,1.8,0.11,100,0.9,0.24,0,13,12,149,344,0,-114,-111,-114,-116,-111,-116
9/3/2018 14:00,#,#,133,100,0,0,79,18,0,130,128,0.3,13.904,9.72,10.67,5,0.0062,0.3406,0.13,0,0.02,0,9.88,0,0,0.15,1.31,0,100,100,1.41,5,1,0.92,0.04,100,0.9,0.02,0.08,25,98,252,2602,0,-115,-113,-115,-116,-113,-116
9/3/2018 14:15,#,#,134,100,0,0,88,20,0,148,130,0.6,14.285,11.38,13.37,5,0.0074,0.4621,0.26,0,0,0,12.44,0,0,0.56,1.95,0,100,100,1.88,6,0,1.18,0.04,100,1,0,0,32,100,285,4811,0,-116,-112,-116,-116,-112,-116
9/3/2018 14:30,#,#,134,100,0,0,79,20,0,125,129,0.6,14.022,10.95,9.17,8,0.0085,0.3556,0.15,0,0,0,9.86,0,0,0.37,2.23,0,100,100,1.65,7,1,1.68,0.02,100,1,0,0,34,223,1994,28766,0,-115,-113,-115,-115,-113,-116
9/3/2018 14:45,#,#,269,100,0,0,137,29,0,215,264,1.1,14.05,10.16,8.67,5,0.0146,0.8912,0.48,0,0.4,0,8.5,0,0,0.65,1.37,0,100,99.28,3.23,7,1,1.35,0.05,100,1,0.4,0,28,105,1272,5419,0,-116,-111,-116,-116,-111,-116
9/3/2018 15:00,#,#,104,100,0,0,62,16,0,114,101,0.2,14.181,8.54,10.2,5,0.0027,0.2217,0.09,0,0.12,0,9.42,0,0,0.28,3.07,0,100,100,1.04,4,1,1.28,0.16,100,0.9,0.12,0.5,19,23,594,1443,0,-114,-112,-114,-116,-112,-116
9/3/2018 15:15,#,#,74,100,0,0,51,11,0,82,73,0.1,13.857,9.28,9.2,7,0.0038,0.1517,0.06,0,0,0,8.79,0,0,0.64,2.32,0,100,100,0.66,3,0,1.26,0,100,0.9,0,0,18,31,116,532,0,-114,-112,-114,-115,-112,-116
9/3/2018 15:30,#,#,83,100,0,0,43,12,0,58,82,0.4,14.495,10.2,10.61,4,0.0044,0.2262,0.14,0,0.06,0,10.47,0,0,0.23,1.73,0,100,100,0.86,5,2,1.71,0.03,100,0.9,0.06,0.27,24,66,172,1357,0,-116,-113,-116,-116,-113,-116
9/3/2018 15:45,#,#,127,100,0,0,79,21,0,93,127,0.4,14.06,11.1,8.34,7,0.0108,0.308,0.16,0,0.02,0,8.44,0,0,0.4,4.36,0,100,100,1.08,4,3,2.15,0.1,100,1,0.02,0,25,151,311,10467,0,-115,-111,-115,-116,-111,-116
9/3/2018 16:00,#,#,130,100,0,0,70,18,0,100,127,0.8,14.441,18.24,7.01,11,0.0178,0.4232,0.22,0,0,0,11.78,0,0,0.03,1.41,0,100,100,1.61,5,2,0.59,0.01,100,1.5,0,0,22,540,306,17863,0,-115,-112,-115,-116,-112,-116
9/3/2018 16:15,#,#,236,100,0,0,129,31,0,202,235,0.5,14.319,8.5,8.34,5,0.0175,0.786,0.33,0,0.17,0.03,7.34,1,1,0.29,2.86,0,100,100,2.52,8,8,3.78,0.06,100,1,0.17,0.19,14,37,247,1432,0,-115,-111,-115,-116,-111,-116
9/3/2018 16:30,#,#,174,100,0,0,104,22,0,159,169,0.5,14.476,8.98,10.07,5,0.0108,0.5201,0.2,0,0.02,0,11.76,0,0,0.06,2.01,0,100,100,1.87,6,1,1.21,0.06,100,1,0.02,0,19,49,436,1848,0,-115,-111,-115,-116,-111,-116
9/3/2018 16:45,#,#,152,100,0,0,85,19,0,138,136,1.5,14.155,13.78,7.82,8,0.0126,0.4184,0.22,0,0,0,6.65,0,0,0.38,2.53,0,100,98.84,1.72,6,5,1.58,0.07,100,1.2,0,0,73,417,1678,9226,0,-115,-111,-115,-116,-111,-116
9/3/2018 17:00,#,#,247,100,0,0,142,34,0,238,240,2,14.587,13.56,10.31,8,0.0301,1.0538,0.54,0,0.02,0,12.03,0,0,0.25,1.09,0,100,100,4.23,9,4,0.82,0.03,100,1.9,0.02,0.43,53,643,661,45953,0,-115,-109,-115,-116,-109,-115
9/3/2018 17:15,#,#,378,100,0,0,186,45,0,300,348,1.8,14.554,13.67,7.75,12,0.0304,1.3766,0.74,0,0.03,0,6.58,3,3,6.16,3.06,0,100,99.47,4.1,11,2,4.33,0.04,100,1.8,0.03,1.25,39,664,1075,50515,0,-115,-111,-115,-116,-111,-115
9/3/2018 17:30,#,#,338,100,0,0,183,39,0,265,315,1.1,14.34,10.92,10.6,8,0.0178,1.1631,0.46,0,0.03,0,11.25,1,1,0.65,1.01,0,100,99.62,3.65,11,6,1.32,0.05,100,1.4,0.03,0.06,32,243,742,26076,0,-115,-111,-115,-116,-111,-115
9/3/2018 17:45,#,#,604,100,0,0,301,64,0,474,569,1.6,14.286,10.58,9.62,12,0.0322,1.8801,0.83,0,0.05,0.02,9.04,1,1,1.37,1.96,0,100,99.25,5.92,15,6,2.83,0.04,100,1.4,0.05,0.34,35,252,536,30989,0,-116,-111,-116,-116,-111,-115
9/3/2018 18:00,#,#,595,100,0,0,324,64,0,486,580,1.4,14.247,10.64,7.9,7,0.0265,1.8543,0.6,0,0.06,0.05,7.73,0,0,1.05,1.85,0,100,100,6.23,12,11,1.83,0.03,100,1.3,0.06,1.3,22,215,290,5489,0,-115,-111,-115,-116,-111,-116
9/3/2018 18:15,#,#,562,100,0,0,277,55,0,423,522,1.3,14.421,11.17,8.91,7,0.0196,1.7056,0.63,0,0.32,0.27,8.68,1,1,0.23,2.61,0,100,99.76,4.7,10,5,2.42,0.08,100,1.2,0.32,12.33,30,224,522,31219,0,-115,-112,-115,-116,-112,-115
9/3/2018 18:30,#,#,589,99.8302,0,0,282,54,0,448,564,1.1,14.653,12.27,11.1,7,0.0336,1.938,0.5,0,0.12,0,11.39,1,1,0.32,1.76,0,100,100,5.6,14,5,1.22,0.04,99.83,1.4,0.12,0.15,31,382,930,38609,0,-115,-112,-115,-116,-112,-115
9/3/2018 18:45,#,#,452,100,0,0,232,39,0,412,447,1,14.606,11.88,8.76,6,0.0146,1.4182,0.36,0,0,0,9.16,0,0,0.58,2.11,0,100,100,3.85,9,3,1.47,0.04,100,1.2,0,0,24,263,321,7211,0,-115,-111,-115,-116,-111,-116
9/3/2018 19:00,#,#,522,99.6169,0,0,265,49,0,422,506,1,14.589,9.64,8.43,10,0.0213,1.9292,0.4,0,0,0,9.58,0,0,0.16,2.93,0,100,100,5.14,10,3,1.54,0.07,99.62,1.1,0,0,20,109,391,10240,0,-115,-110,-115,-116,-110,-116
9/3/2018 19:15,#,#,1211,55.5739,0,0,304,60,0,504,532,1.4,14.485,11.99,9.45,6,0.0308,1.9664,0.66,0,0,0,9.78,0,0,0.64,2.03,0,100,100,5.52,12,2,1.61,0.11,55.57,1.4,0,0,35,285,468,10480,0,-116,-111,-116,-116,-111,-115
9/3/2018 19:30,#,#,552,99.8188,0,0,309,57,0,566,538,1.4,13.416,8.75,11.83,4,0.0378,1.9262,1.07,0,0.1,0.63,10.84,0,0,0.29,0.52,0,100,100,5.77,11,2,1.66,0.02,99.82,1.3,0.1,0.34,29,110,634,19642,0,-115,-110,-115,-116,-110,-115
9/3/2018 19:45,#,#,413,100,0,0,219,39,0,358,380,1.4,14.483,13.41,10.44,7,0.0286,1.3933,0.52,0,0.01,0,11.31,0,0,0.1,1.43,0,100,99.44,4.07,10,3,0.84,0.05,100,1.6,0.01,0.25,46,528,1104,13935,0,-116,-112,-116,-116,-112,-115
9/3/2018 20:00,#,#,482,100,0,0,244,49,0,403,476,2.8,14.584,14.84,11.05,6,0.0542,1.918,1.04,0,0.03,0,10.96,0,0,0.3,0.83,0,100,100.5,5.61,12,1,0.91,0.03,100,2.8,0.03,0.08,68,891,2067,15130,0,-115,-112,-115,-116,-112,-115
9/3/2018 20:15,#,#,409,100,0,0,224,40,0,360,398,1.5,14.537,9.16,9.28,5,0.0214,1.4574,0.39,0,0.08,0,10.23,1,1,0.36,1.02,0,100,100,4.27,8,5,1.08,0.02,100,1,0.08,0.96,43,57,1142,3113,0,-115,-111,-115,-116,-111,-116
9/3/2018 20:30,#,#,384,100,0,0,234,41,0,407,380,0.8,14.65,8.84,9.71,6,0.016,1.3593,0.28,0,0.01,0,10.46,0,0,0.11,2.03,0,100,100,3.88,9,0,1.05,0.06,100,0.9,0.01,0,30,49,2405,1835,0,-114,-111,-114,-116,-111,-116
